IMASOONERFAN1,32.757102,12.727639
sgallman,33.7489954,-84.3879824
PDXfanatic,45.5234515,-122.6762071
adamjodonnell,37.7749295,-122.4194155
erick_feiling,28.5383355,-81.3792365
sabrinaklara,56,10
ni3_x,35.6853569,139.753089
ortiz_mario7,31.7587198,-106.4869314
ashleeeeeey2,51.50852878,-0.125741959
GuruJeremy,-14.60484716,-57.65625
KompaLaw,50.9333333,6.95
JosPorsche,48.69096039,9.140625
TeenInsta,23,-102
6Strong8,-14.60484716,-57.65625
dudeinflorida,28.7505408,-82.5000976
Pacman453323,40.7281575,-74.0776417
RenaudCreus,48.85341,2.3488
bostonhow,7.188100871,21.09375
EGMNVenture,29.7632836,-95.3632715
throwthatASHbac,58.50855008,-115.0913695
NobleGrackle,29.7632836,-95.3632715
fidandogan46,51.50852878,-0.125741959
bassem_masri,38.7442175,-90.3053915
VS_Wellington,43.54594,-80.25599
ReeBennett,48.534261,35.870985
taylinjulia,35.9606384,-83.9207392
Montserrat_163,33.9139864,-98.4672752
CarolAbS,-34.610047,-58.375125
Tom_MLC,30.267153,-97.7430608
JQAbroad,-14.60484716,-57.65625
element_Dia,3.4372222,-76.5225
Esquirlas,16.5,-92.5
narumi27x28,33.1958696,-117.3794834
MaeyCat,41.89193405,12.51132608
DrJonathanRosa,37.7749295,-122.4194155
cliffkamu,0.316284481,32.58218765
ItIsBurnout,51.50852878,-0.125741959
ToddToomer,42.0083328,-91.6440683
kcp4052,33.7489954,-84.3879824
NgullenR,-14.60484716,-57.65625
XbCABOOSEdX,-64.03014391,-58.3860671
Lnonblonde,37.37,-122.04
ivanvitjaz,54.19608975,37.61821747
ronyveliz692,14.336567,-91.54884
kassimboraby,41.6639383,-83.555212
HippieNiggaEli,25.067653,55.305573
MrcosBker,40.4849769,-106.8317158
majorlyaamna,30,70
goayango,40.7142691,-74.0059729
G2FLY_,48.85613168,2.298030853
NewYorker,40.7142691,-74.0059729
latentexistence,3.513421046,-132.1875
br55ze,39.952335,-75.163789
ChrisGod_,30.267153,-97.7430608
dkuropatwa,49.88439862,-97.14704472
YoungMiddleEric,-45.6666667,168
Kishon_Johnson,34.0522342,-118.2436849
thegbcghana,5.55602,-0.1969
NAlhadi,-26.80369468,-48.61312866
itsgetawaytime,42.331427,-83.0457538
WMichelleWho,43.1547845,-77.6155568
killiandonneIIy,53,-8
OccupyMyCat,40.6501038,-73.9495823
josejblanco,23,-102
SimpaAbel,9.05785,7.49508
AngelaLGerson,32.71571,-117.16472
Betty313,42.05159,12.61969
AllisonFlounce,-5,120
mallorymeh,28.66047,77.07733
PatheticRegrets,-30.83037,121.3828
devondulan,31.55747416,35.49545288
TooMuchSciFi,42.3584308,-71.0597732
_Clarification,48.85341,2.3488
BabyxShad,34.0522342,-118.2436849
RobbieTravers,55.95205989,-3.196481187
sailordoghandel,40.4406248,-79.9958864
KjerstiMarieG,60.39299,5.32415
tomjkeen,-42,147
damkina,-14.60484716,-57.65625
nixon1019,38.6272733,-90.1978889
ShawnRyanTV,34.0983425,-118.3267434
CapriSunn__,38.9906657,-77.026088
chandlerxharris,30.2240897,-92.0198427
Jessking24King,51.45523342,-2.596648401
briannalyman2,40.7142691,-74.0059729
OfficialHWC,37.8043722,-122.2708026
LisaRemillard,32.71571,-117.16472
SOURAVEMEL,40.6501038,-73.9495823
Brockfsamson,38.4087993,-121.3716178
GodStrongBook,30.1579935,-95.4893845
DearRobin_,25.7742658,-80.1936589
zapata_36,60.10867046,-113.6425781
JuniorBrokerBae,40.7142691,-74.0059729
2OSITOO,24,-98.75
xobekim,39.0997266,-94.5785667
MiddleAgedGoth,-21.205,-41.88777778
WTHRcom,39.7683765,-86.1580423
harleybrownlie,51.4756631,0.325212479
FatLipLover,39.9203526,-80.7431407
tnlawgirl,36.1658899,-86.7844432
Fake_mlkstudios,34.0522342,-118.2436849
sgraves24,-3.801,29.5229
mouselink,42.4406284,-76.4966071
wispit11,47.8331514,-122.4345806
aLboogs,40.7142691,-74.0059729
LacieBeller,40.7142691,-74.0059729
Krismaer53,45.4462305,-122.6392606
MadamePanic,55.86514972,-4.257631302
ReneshaDonson,44.5002368,-90.0004077
TaliaKaplan,40.7142691,-74.0059729
beeatch35,10.060694,-2.501922
tiffanymasters,36.1749705,-115.137223
